ndc,ADHD,ANTIDEPRESSANT,ANTIPSYCHOTIC,MOODSTABILIZER,ANTIANXIETY,SLEEP
430630295,0,0,0,1,0,0
493490072,0,0,0,1,0,0
493490399,0,0,0,1,0,0
493490405,0,0,0,1,0,0
493490411,0,0,0,1,0,0
636294185,0,0,0,1,0,0
006151393,0,0,0,1,0,0
009045990,0,0,0,1,0,0
009046073,0,0,0,1,0,0
006157532,0,0,0,1,0,0
000746114,0,0,0,1,0,0
000747126,0,0,0,1,0,0
551545098,0,0,0,1,0,0
551540113,0,0,0,1,0,0
499990941,0,0,0,1,0,0
493490822,0,0,0,1,0,0
249790514,0,0,0,1,0,0
637390553,0,0,0,1,0,0
637390554,0,0,0,1,0,0
006157533,0,0,0,1,0,0
353560613,0,0,0,1,0,0
504369976,0,0,0,1,0,0
551110532,0,0,0,1,0,0
597621305,0,0,0,1,0,0
762370150,0,0,0,1,0,0
762370151,0,0,0,1,0,0
762370152,0,0,0,1,0,0
762370153,0,0,0,1,0,0
762370154,0,0,0,1,0,0
762370155,0,0,0,1,0,0
006157531,0,0,0,1,0,0
353560386,0,0,0,1,0,0
521250048,0,0,0,1,0,0
521250134,0,0,0,1,0,0
551543377,0,0,0,1,0,0
551544759,0,0,0,1,0,0
551544760,0,0,0,1,0,0
551544761,0,0,0,1,0,0
636293370,0,0,0,1,0,0
636294698,0,0,0,1,0,0
658410637,0,0,0,1,0,0
658410638,0,0,0,1,0,0
683820133,0,0,0,1,0,0
683820134,0,0,0,1,0,0
332610621,0,0,0,1,0,0
332610641,0,0,0,1,0,0
551110533,0,0,0,1,0,0
551110534,0,0,0,1,0,0
551546637,0,0,0,1,0,0
572370046,0,0,0,1,0,0
572370047,0,0,0,1,0,0
572370048,0,0,0,1,0,0
680010105,0,0,0,1,0,0
680010106,0,0,0,1,0,0
680840310,0,0,0,1,0,0
680840415,0,0,0,1,0,0
683820314,0,0,0,1,0,0
683820315,0,0,0,1,0,0
008327122,0,0,0,1,0,0
008327123,0,0,0,1,0,0
008327124,0,0,0,1,0,0
433530310,0,0,0,1,0,0
538080681,0,0,0,1,0,0
538080831,0,0,0,1,0,0
433530547,0,0,0,1,0,0
521250988,0,0,0,1,0,0
551544381,0,0,0,1,0,0
581180797,0,0,0,1,0,0
581180798,0,0,0,1,0,0
617860019,0,0,0,1,0,0
647250595,0,0,0,1,0,0
658620594,0,0,0,1,0,0
658620595,0,0,0,1,0,0
681511164,0,0,0,1,0,0
006157848,0,0,0,1,0,0
006157849,0,0,0,1,0,0
006157850,0,0,0,1,0,0
009046363,0,0,0,1,0,0
009046364,0,0,0,1,0,0
538080940,0,0,0,1,0,0
538081027,0,0,0,1,0,0
538081061,0,0,0,1,0,0
538081065,0,0,0,1,0,0
538081080,0,0,0,1,0,0
551545870,0,0,0,1,0,0
572370106,0,0,0,1,0,0
617860069,0,0,0,1,0,0
617860079,0,0,0,1,0,0
617860104,0,0,0,1,0,0
617860125,0,0,0,1,0,0
619190809,0,0,0,1,0,0
647250314,0,0,0,1,0,0
647250315,0,0,0,1,0,0
647250797,0,0,0,1,0,0
647250798,0,0,0,1,0,0
658620959,0,0,0,1,0,0
680840776,0,0,0,1,0,0
680840782,0,0,0,1,0,0
551544387,0,0,0,1,0,0
617860175,0,0,0,1,0,0
619190648,0,0,0,1,0,0
007812243,0,0,0,1,0,0
458650573,0,0,0,1,0,0
551544389,0,0,0,1,0,0
581180040,0,0,0,1,0,0
581180042,0,0,0,1,0,0
651620755,0,0,0,1,0,0
651620757,0,0,0,1,0,0
167140484,0,0,0,1,0,0
167140485,0,0,0,1,0,0
619190249,0,0,0,1,0,0
681514162,0,0,0,1,0,0
691890046,0,0,0,1,0,0
006157949,0,0,0,1,0,0
006157950,0,0,0,1,0,0
006157956,0,0,0,1,0,0
242360225,0,0,0,1,0,0
242360771,0,0,0,1,0,0
242360411,0,0,0,1,0,0
242360979,0,0,0,1,0,0
500901578,0,0,0,1,0,0
500902007,0,0,0,1,0,0
502680258,0,0,0,1,0,0
551547640,0,0,0,1,0,0
557000051,0,0,0,1,0,0
606870211,0,0,0,1,0,0
631870742,0,0,0,1,0,0
631870743,0,0,0,1,0,0
493490139,0,0,0,1,0,0
500902667,0,0,0,1,0,0
500902686,0,0,0,1,0,0
500902795,0,0,0,1,0,0
500902816,0,0,0,1,0,0
500902849,0,0,0,1,0,0
551547145,0,0,0,1,0,0
691890606,0,0,0,1,0,0
691890610,0,0,0,1,0,0
691890796,0,0,0,1,0,0
691890797,0,0,0,1,0,0
705180282,0,0,0,1,0,0
705180312,0,0,0,1,0,0
705180374,0,0,0,1,0,0
551544679,0,0,0,1,0,0
635450678,0,0,0,1,0,0
636297091,0,0,0,1,0,0
670460105,0,0,0,1,0,0
670460137,0,0,0,1,0,0
670460138,0,0,0,1,0,0
670460141,0,0,0,1,0,0
670460143,0,0,0,1,0,0
670460145,0,0,0,1,0,0
670460146,0,0,0,1,0,0
670460147,0,0,0,1,0,0
670460150,0,0,0,1,0,0
680714102,0,0,0,1,0,0
705180463,0,0,0,1,0,0
705180613,0,0,0,1,0,0
713350008,0,0,0,1,0,0
716100030,0,0,0,1,0,0
716100031,0,0,0,1,0,0
716100032,0,0,0,1,0,0
000745681,0,0,0,1,0,0
001821754,0,0,0,1,0,0
001826115,0,0,0,1,0,0
006031840,0,0,0,1,0,0
006036334,0,0,0,1,0,0
006151325,0,0,0,1,0,0
006654120,0,0,0,1,0,0
006771079,0,0,0,1,0,0
006771155,0,0,0,1,0,0
007816701,0,0,0,1,0,0
008321007,0,0,0,1,0,0
009042101,0,0,0,1,0,0
009042103,0,0,0,1,0,0
009047765,0,0,0,1,0,0
108882120,0,0,0,1,0,0
110140879,0,0,0,1,0,0
382450633,0,0,0,1,0,0
501110852,0,0,0,1,0,0
503830792,0,0,0,1,0,0
509620226,0,0,0,1,0,0
510790298,0,0,0,1,0,0
511298254,0,0,0,1,0,0
525550688,0,0,0,1,0,0
548681689,0,0,0,1,0,0
604320621,0,0,0,1,0,0
604910184,0,0,0,1,0,0
613920823,0,0,0,1,0,0
646810621,0,0,0,1,0,0
650700305,0,0,0,1,0,0
001210675,0,0,0,1,0,0
548684285,0,0,0,1,0,0
000939633,0,0,0,1,0,0
525440426,0,0,0,1,0,0
008321008,0,0,0,1,0,0
101300017,0,0,0,1,0,0
553900007,0,0,0,1,0,0
511292326,0,0,0,1,0,0
004720251,0,0,0,1,0,0
005910426,0,0,0,1,0,0
507870024,0,0,0,1,0,0
680940193,0,0,0,1,0,0
108887065,0,0,0,1,0,0
588640829,0,0,0,1,0,0
009042103,0,0,0,1,0,0
006771155,0,0,0,1,0,0
001214675,0,0,0,1,0,0
647250345,0,0,0,1,0,0
551549421,0,0,0,1,0,0
001791537,0,0,0,1,0,0
551549430,0,0,0,1,0,0
002549485,0,0,0,1,0,0
006031841,0,0,0,1,0,0
178560621,0,0,0,1,0,0
108887120,0,0,0,1,0,0
108887129,0,0,0,1,0,0
108887119,0,0,0,1,0,0
689683250,0,0,0,1,0,0
689683500,0,0,0,1,0,0
689683125,0,0,0,1,0,0
648966911,0,0,0,1,0,0
001156911,0,0,0,1,0,0
648966922,0,0,0,1,0,0
001156922,0,0,0,1,0,0
551545683,0,0,0,1,0,0
005914012,0,0,0,1,0,0
216950417,0,0,0,1,0,0
493490072,0,0,0,1,0,0
493490139,0,0,0,1,0,0
493490304,0,0,0,1,0,0
551545361,0,0,0,1,0,0
576640124,0,0,0,1,0,0
637390251,0,0,0,1,0,0
670460805,0,0,0,1,0,0
670460806,0,0,0,1,0,0
680940701,0,0,0,1,0,0
000745682,0,0,0,1,0,0
633230494,0,0,0,1,0,0
627560873,0,0,0,1,0,0
675440479,0,0,0,1,0,0
178560792,0,0,0,1,0,0
581184012,0,0,0,1,0,0
006157840,0,0,0,1,0,0
551541575,0,0,0,1,0,0
008320310,0,0,0,1,0,0
604290246,0,0,0,1,0,0
693870107,0,0,0,1,0,0
617860527,0,0,0,1,0,0
691890852,0,0,0,1,0,0
433530085,0,0,0,1,0,0
433530107,0,0,0,1,0,0
617860855,0,0,0,1,0,0
694520150,0,0,0,1,0,0
242360417,0,0,0,1,0,0
705180079,0,0,0,1,0,0
001211350,0,0,0,1,0,0
433530279,0,0,0,1,0,0
670460807,0,0,0,1,0,0
670460808,0,0,0,1,0,0
705180730,0,0,0,1,0,0
000830019,0,0,0,1,0,0
000830052,0,0,0,1,0,0
000830060,0,0,0,1,0,0
000830061,0,0,0,1,0,0
000830062,0,0,0,1,0,0
000930090,0,0,0,1,0,0
000930109,0,0,0,1,0,0
000930778,0,0,0,1,0,0
001821233,0,0,0,1,0,0
001821331,0,0,0,1,0,0
002282143,0,0,0,1,0,0
002583587,0,0,0,1,0,0
004800090,0,0,0,1,0,0
004800109,0,0,0,1,0,0
004800778,0,0,0,1,0,0
006032563,0,0,0,1,0,0
006153505,0,0,0,1,0,0
006154515,0,0,0,1,0,0
006771099,0,0,0,1,0,0
009043854,0,0,0,1,0,0
009043855,0,0,0,1,0,0
172360352,0,0,0,1,0,0
173720090,0,0,0,1,0,0
173720109,0,0,0,1,0,0
173720758,0,0,0,1,0,0
173720778,0,0,0,1,0,0
480870036,0,0,0,1,0,0
495010019,0,0,0,1,0,0
501110410,0,0,0,1,0,0
509620229,0,0,0,1,0,0
510790385,0,0,0,1,0,0
510790870,0,0,0,1,0,0
516550373,0,0,0,1,0,0
516550428,0,0,0,1,0,0
516724005,0,0,0,1,0,0
516724041,0,0,0,1,0,0
525494005,0,0,0,1,0,0
525494041,0,0,0,1,0,0
539781070,0,0,0,1,0,0
543830093,0,0,0,1,0,0
545690163,0,0,0,1,0,0
545690165,0,0,0,1,0,0
545692655,0,0,0,1,0,0
548680147,0,0,0,1,0,0
548681235,0,0,0,1,0,0
548681975,0,0,0,1,0,0
548682462,0,0,0,1,0,0
548683862,0,0,0,1,0,0
548684067,0,0,0,1,0,0
550451516,0,0,0,1,0,0
550451729,0,0,0,1,0,0
550452023,0,0,0,1,0,0
550452088,0,0,0,1,0,0
551541011,0,0,0,1,0,0
551541012,0,0,0,1,0,0
551545812,0,0,0,1,0,0
552890210,0,0,0,1,0,0
585210171,0,0,0,1,0,0
585210172,0,0,0,1,0,0
603460777,0,0,0,1,0,0
613920029,0,0,0,1,0,0
613920038,0,0,0,1,0,0
616150019,0,0,0,1,0,0
625120003,0,0,0,1,0,0
626827026,0,0,0,1,0,0
645790325,0,0,0,1,0,0
650700497,0,0,0,1,0,0
525494047,0,0,0,1,0,0
511291855,0,0,0,1,0,0
662670278,0,0,0,1,0,0
662670304,0,0,0,1,0,0
000830027,0,0,0,1,0,0
511292017,0,0,0,1,0,0
551549654,0,0,0,1,0,0
623180183,0,0,0,1,0,0
668280005,0,0,0,1,0,0
668280006,0,0,0,1,0,0
668280007,0,0,0,1,0,0
578663415,0,0,0,1,0,0
604320129,0,0,0,1,0,0
605050183,0,0,0,1,0,0
662670533,0,0,0,1,0,0
664060019,0,0,0,1,0,0
591980348,0,0,0,1,0,0
635520173,0,0,0,1,0,0
516724050,0,0,0,1,0,0
525494050,0,0,0,1,0,0
635520172,0,0,0,1,0,0
576640342,0,0,0,1,0,0
635520170,0,0,0,1,0,0
580160968,0,0,0,1,0,0
680940214,0,0,0,1,0,0
511292811,0,0,0,1,0,0
588640843,0,0,0,1,0,0
637390045,0,0,0,1,0,0
651620352,0,0,0,1,0,0
551540653,0,0,0,1,0,0
647250054,0,0,0,1,0,0
672960187,0,0,0,1,0,0
001791543,0,0,0,1,0,0
511293007,0,0,0,1,0,0
511293548,0,0,0,1,0,0
001791663,0,0,0,1,0,0
647250055,0,0,0,1,0,0
511293644,0,0,0,1,0,0
515520653,0,0,0,1,0,0
006156532,0,0,0,1,0,0
001791783,0,0,0,1,0,0
001791866,0,0,0,1,0,0
001791859,0,0,0,1,0,0
511293959,0,0,0,1,0,0
511293983,0,0,0,1,0,0
008551231,0,0,0,1,0,0
008551232,0,0,0,1,0,0
008551230,0,0,0,1,0,0
548685610,0,0,0,1,0,0
260530088,0,0,0,1,0,0
260530085,0,0,0,1,0,0
545692795,0,0,0,1,0,0
000780565,0,0,0,1,0,0
000780509,0,0,0,1,0,0
000780564,0,0,0,1,0,0
000780492,0,0,0,1,0,0
000780512,0,0,0,1,0,0
000780511,0,0,0,1,0,0
000780510,0,0,0,1,0,0
000780508,0,0,0,1,0,0
001791976,0,0,0,1,0,0
511294486,0,0,0,1,0,0
511294501,0,0,0,1,0,0
001790003,0,0,0,1,0,0
551544555,0,0,0,1,0,0
516724125,0,0,0,1,0,0
516724124,0,0,0,1,0,0
516724123,0,0,0,1,0,0
525494123,0,0,0,1,0,0
525494125,0,0,0,1,0,0
525494124,0,0,0,1,0,0
000931233,0,0,0,1,0,0
007815086,0,0,0,1,0,0
548685432,0,0,0,1,0,0
001790026,0,0,0,1,0,0
548686074,0,0,0,1,0,0
009046172,0,0,0,1,0,0
136680267,0,0,0,1,0,0
136680268,0,0,0,1,0,0
136680269,0,0,0,1,0,0
136680270,0,0,0,1,0,0
136680271,0,0,0,1,0,0
165900475,0,0,0,1,0,0
216950724,0,0,0,1,0,0
290330004,0,0,0,1,0,0
290330019,0,0,0,1,0,0
290330020,0,0,0,1,0,0
493490001,0,0,0,1,0,0
493490109,0,0,0,1,0,0
493490677,0,0,0,1,0,0
538080913,0,0,0,1,0,0
538080915,0,0,0,1,0,0
538080916,0,0,0,1,0,0
551541396,0,0,0,1,0,0
551543976,0,0,0,1,0,0
551548280,0,0,0,1,0,0
625840639,0,0,0,1,0,0
670460086,0,0,0,1,0,0
680940214,0,0,0,1,0,0
680940301,0,0,0,1,0,0
007815087,0,0,0,1,0,0
007815088,0,0,0,1,0,0
306980419,0,0,0,1,0,0
306980421,0,0,0,1,0,0
306980423,0,0,0,1,0,0
540920171,0,0,0,1,0,0
540920172,0,0,0,1,0,0
540920173,0,0,0,1,0,0
493490694,0,0,0,1,0,0
604290120,0,0,0,1,0,0
604290932,0,0,0,1,0,0
604290934,0,0,0,1,0,0
636294018,0,0,0,1,0,0
551543975,0,0,0,1,0,0
762370127,0,0,0,1,0,0
007815986,0,0,0,1,0,0
007815987,0,0,0,1,0,0
007815988,0,0,0,1,0,0
762370126,0,0,0,1,0,0
680840444,0,0,0,1,0,0
680840445,0,0,0,1,0,0
669930407,0,0,0,1,0,0
669930408,0,0,0,1,0,0
669930409,0,0,0,1,0,0
604290254,0,0,0,1,0,0
604290255,0,0,0,1,0,0
604290256,0,0,0,1,0,0
680840561,0,0,0,1,0,0
680840562,0,0,0,1,0,0
332610676,0,0,0,1,0,0
430630328,0,0,0,1,0,0
504363415,0,0,0,1,0,0
516724047,0,0,0,1,0,0
551543026,0,0,0,1,0,0
551545086,0,0,0,1,0,0
605052805,0,0,0,1,0,0
605052806,0,0,0,1,0,0
605052807,0,0,0,1,0,0
687889812,0,0,0,1,0,0
000935512,0,0,0,1,0,0
000935513,0,0,0,1,0,0
000935514,0,0,0,1,0,0
493490565,0,0,0,1,0,0
516724149,0,0,0,1,0,0
516724150,0,0,0,1,0,0
516724151,0,0,0,1,0,0
521250328,0,0,0,1,0,0
538080858,0,0,0,1,0,0
551543029,0,0,0,1,0,0
551543030,0,0,0,1,0,0
687889492,0,0,0,1,0,0
008320611,0,0,0,1,0,0
581180268,0,0,0,1,0,0
581181271,0,0,0,1,0,0
604290032,0,0,0,1,0,0
647254005,0,0,0,1,0,0
538081068,0,0,0,1,0,0
617860105,0,0,0,1,0,0
516550017,0,0,0,1,0,0
617860413,0,0,0,1,0,0
617860441,0,0,0,1,0,0
617860445,0,0,0,1,0,0
617860543,0,0,0,1,0,0
617860598,0,0,0,1,0,0
691890410,0,0,0,1,0,0
691894124,0,0,0,1,0,0
178564047,0,0,0,1,0,0
617860671,0,0,0,1,0,0
617860679,0,0,0,1,0,0
691890510,0,0,0,1,0,0
242360025,0,0,0,1,0,0
433530953,0,0,0,1,0,0
500902161,0,0,0,1,0,0
617860907,0,0,0,1,0,0
673860621,0,0,0,1,0,0
499990616,0,0,0,1,0,0
500900384,0,0,0,1,0,0
500902697,0,0,0,1,0,0
705180124,0,0,0,1,0,0
705180181,0,0,0,1,0,0
705180337,0,0,0,1,0,0
242360024,0,0,0,1,0,0
606870311,0,0,0,1,0,0
606870335,0,0,0,1,0,0
670460009,0,0,0,1,0,0
670460096,0,0,0,1,0,0
680713282,0,0,0,1,0,0
680714313,0,0,0,1,0,0
680940007,0,0,0,1,0,0
680940008,0,0,0,1,0,0
705180902,0,0,0,1,0,0
713350461,0,0,0,1,0,0
713350462,0,0,0,1,0,0
001730526,0,0,0,1,0,0
001730527,0,0,0,1,0,0
001730594,0,0,0,1,0,0
001730633,0,0,0,1,0,0
001730642,0,0,0,1,0,0
001730643,0,0,0,1,0,0
001730644,0,0,0,1,0,0
001737024,0,0,0,1,0,0
212380594,0,0,0,1,0,0
001730699,0,0,0,1,0,0
653721103,0,0,0,1,0,0
635520650,0,0,0,1,0,0
212380594,0,0,0,1,0,0
001730594,0,0,0,1,0,0
000935715,0,0,0,1,0,0
000935716,0,0,0,1,0,0
006156521,0,0,0,1,0,0
001791661,0,0,0,1,0,0
551541127,0,0,0,1,0,0
001791640,0,0,0,1,0,0
548684675,0,0,0,1,0,0
001791747,0,0,0,1,0,0
006156523,0,0,0,1,0,0
001737047,0,0,0,1,0,0
001737048,0,0,0,1,0,0
001737040,0,0,0,1,0,0
001737039,0,0,0,1,0,0
001737038,0,0,0,1,0,0
001737058,0,0,0,1,0,0
004800688,0,0,0,1,0,0
004800132,0,0,0,1,0,0
000930688,0,0,0,1,0,0
000930132,0,0,0,1,0,0
682589145,0,0,0,1,0,0
682589127,0,0,0,1,0,0
001791819,0,0,0,1,0,0
001791818,0,0,0,1,0,0
551541131,0,0,0,1,0,0
001791903,0,0,0,1,0,0
548684916,0,0,0,1,0,0
008551380,0,0,0,1,0,0
008551382,0,0,0,1,0,0
008551381,0,0,0,1,0,0
004800039,0,0,0,1,0,0
004800463,0,0,0,1,0,0
004807248,0,0,0,1,0,0
000930039,0,0,0,1,0,0
000930463,0,0,0,1,0,0
000937248,0,0,0,1,0,0
004807247,0,0,0,1,0,0
000937247,0,0,0,1,0,0
260530193,0,0,0,1,0,0
260530192,0,0,0,1,0,0
003396480,0,0,0,1,0,0
178560633,0,0,0,1,0,0
672280388,0,0,0,1,0,0
672280387,0,0,0,1,0,0
511294541,0,0,0,1,0,0
511294540,0,0,0,1,0,0
260530434,0,0,0,1,0,0
260530433,0,0,0,1,0,0
548685955,0,0,0,1,0,0
003786925,0,0,0,1,0,0
003786905,0,0,0,1,0,0
597622041,0,0,0,1,0,0
597622040,0,0,0,1,0,0
597622042,0,0,0,1,0,0
498562663,0,0,0,1,0,0
605052663,0,0,0,1,0,0
498562664,0,0,0,1,0,0
605052664,0,0,0,1,0,0
498562665,0,0,0,1,0,0
605052665,0,0,0,1,0,0
498562680,0,0,0,1,0,0
525494130,0,0,0,1,0,0
605052680,0,0,0,1,0,0
525494131,0,0,0,1,0,0
525494132,0,0,0,1,0,0
525494133,0,0,0,1,0,0
511294608,0,0,0,1,0,0
511294524,0,0,0,1,0,0
525494139,0,0,0,1,0,0
516724139,0,0,0,1,0,0
525494140,0,0,0,1,0,0
516724140,0,0,0,1,0,0
004807665,0,0,0,1,0,0
004807665,0,0,0,1,0,0
000937665,0,0,0,1,0,0
000937665,0,0,0,1,0,0
003784254,0,0,0,1,0,0
003784252,0,0,0,1,0,0
003784251,0,0,0,1,0,0
511294646,0,0,0,1,0,0
511294702,0,0,0,1,0,0
001790007,0,0,0,1,0,0
548685921,0,0,0,1,0,0
006157544,0,0,0,1,0,0
006157545,0,0,0,1,0,0
299670003,0,0,0,1,0,0
001730779,0,0,0,1,0,0
001730779,0,0,0,1,0,0
001730780,0,0,0,1,0,0
001730780,0,0,0,1,0,0
001730778,0,0,0,1,0,0
001730778,0,0,0,1,0,0
001730778,0,0,0,1,0,0
003784253,0,0,0,1,0,0
001730817,0,0,0,1,0,0
001730817,0,0,0,1,0,0
001730772,0,0,0,1,0,0
001730774,0,0,0,1,0,0
001730776,0,0,0,1,0,0
001730777,0,0,0,1,0,0
516724130,0,0,0,1,0,0
516724131,0,0,0,1,0,0
516724132,0,0,0,1,0,0
516724133,0,0,0,1,0,0
001730754,0,0,0,1,0,0
597622461,0,0,0,1,0,0
597622460,0,0,0,1,0,0
001730755,0,0,0,1,0,0
001730756,0,0,0,1,0,0
001730757,0,0,0,1,0,0
007815124,0,0,0,1,0,0
007815123,0,0,0,1,0,0
007815122,0,0,0,1,0,0
007815125,0,0,0,1,0,0
001730758,0,0,0,1,0,0
001730758,0,0,0,1,0,0
001730760,0,0,0,1,0,0
001730760,0,0,0,1,0,0
001730760,0,0,0,1,0,0
001730759,0,0,0,1,0,0
001730759,0,0,0,1,0,0
001730759,0,0,0,1,0,0
007814040,0,0,0,1,0,0
007814040,0,0,0,1,0,0
548686078,0,0,0,1,0,0
006157546,0,0,0,1,0,0
006157547,0,0,0,1,0,0
001439964,0,0,0,1,0,0
001439965,0,0,0,1,0,0
001439966,0,0,0,1,0,0
001439967,0,0,0,1,0,0
136680045,0,0,0,1,0,0
136680047,0,0,0,1,0,0
136680048,0,0,0,1,0,0
136680049,0,0,0,1,0,0
162520596,0,0,0,1,0,0
162520597,0,0,0,1,0,0
162520598,0,0,0,1,0,0
165900777,0,0,0,1,0,0
165900802,0,0,0,1,0,0
167140371,0,0,0,1,0,0
167140372,0,0,0,1,0,0
167140373,0,0,0,1,0,0
167140374,0,0,0,1,0,0
493490055,0,0,0,1,0,0
510790498,0,0,0,1,0,0
510790499,0,0,0,1,0,0
510790865,0,0,0,1,0,0
510790866,0,0,0,1,0,0
597460245,0,0,0,1,0,0
597460246,0,0,0,1,0,0
597460247,0,0,0,1,0,0
597460248,0,0,0,1,0,0
597460311,0,0,0,1,0,0
597460312,0,0,0,1,0,0
636294171,0,0,0,1,0,0
637390448,0,0,0,1,0,0
637390516,0,0,0,1,0,0
637390517,0,0,0,1,0,0
658410682,0,0,0,1,0,0
658410683,0,0,0,1,0,0
658410684,0,0,0,1,0,0
658410685,0,0,0,1,0,0
658410686,0,0,0,1,0,0
658410687,0,0,0,1,0,0
658410689,0,0,0,1,0,0
658410690,0,0,0,1,0,0
658620227,0,0,0,1,0,0
658620228,0,0,0,1,0,0
658620229,0,0,0,1,0,0
658620230,0,0,0,1,0,0
658620361,0,0,0,1,0,0
658620362,0,0,0,1,0,0
680840318,0,0,0,1,0,0
680840319,0,0,0,1,0,0
680840320,0,0,0,1,0,0
680840321,0,0,0,1,0,0
680840335,0,0,0,1,0,0
683820006,0,0,0,1,0,0
683820007,0,0,0,1,0,0
683820008,0,0,0,1,0,0
683820009,0,0,0,1,0,0
683820010,0,0,0,1,0,0
683820011,0,0,0,1,0,0
683820108,0,0,0,1,0,0
683820109,0,0,0,1,0,0
684620228,0,0,0,1,0,0
684620229,0,0,0,1,0,0
684620243,0,0,0,1,0,0
684620244,0,0,0,1,0,0
684620245,0,0,0,1,0,0
684620246,0,0,0,1,0,0
001730761,0,0,0,1,0,0
216950107,0,0,0,1,0,0
216950223,0,0,0,1,0,0
216950224,0,0,0,1,0,0
216950227,0,0,0,1,0,0
216950228,0,0,0,1,0,0
216950229,0,0,0,1,0,0
548684673,0,0,0,1,0,0
591150065,0,0,0,1,0,0
591150066,0,0,0,1,0,0
591150067,0,0,0,1,0,0
591150068,0,0,0,1,0,0
636294169,0,0,0,1,0,0
636294183,0,0,0,1,0,0
430630202,0,0,0,1,0,0
430630203,0,0,0,1,0,0
430630238,0,0,0,1,0,0
430630259,0,0,0,1,0,0
493490349,0,0,0,1,0,0
493490727,0,0,0,1,0,0
597622043,0,0,0,1,0,0
001730781,0,0,0,1,0,0
493490710,0,0,0,1,0,0
551548274,0,0,0,1,0,0
551548275,0,0,0,1,0,0
293000111,0,0,0,1,0,0
293000112,0,0,0,1,0,0
293000113,0,0,0,1,0,0
293000114,0,0,0,1,0,0
242360943,0,0,0,1,0,0
548686325,0,0,0,1,0,0
552890410,0,0,0,1,0,0
002450221,0,0,0,1,0,0
002450222,0,0,0,1,0,0
002450223,0,0,0,1,0,0
002450224,0,0,0,1,0,0
353560162,0,0,0,1,0,0
353560172,0,0,0,1,0,0
353560173,0,0,0,1,0,0
353560203,0,0,0,1,0,0
353560448,0,0,0,1,0,0
353560619,0,0,0,1,0,0
504363995,0,0,0,1,0,0
504363996,0,0,0,1,0,0
551110220,0,0,0,1,0,0
551110221,0,0,0,1,0,0
551110222,0,0,0,1,0,0
551110223,0,0,0,1,0,0
551110225,0,0,0,1,0,0
551110226,0,0,0,1,0,0
551542065,0,0,0,1,0,0
762370262,0,0,0,1,0,0
242360945,0,0,0,1,0,0
422910366,0,0,0,1,0,0
422910367,0,0,0,1,0,0
422910368,0,0,0,1,0,0
422910369,0,0,0,1,0,0
493490801,0,0,0,1,0,0
493490857,0,0,0,1,0,0
493490866,0,0,0,1,0,0
493490900,0,0,0,1,0,0
493490911,0,0,0,1,0,0
493490971,0,0,0,1,0,0
493490998,0,0,0,1,0,0
498840561,0,0,0,1,0,0
498840562,0,0,0,1,0,0
498840563,0,0,0,1,0,0
498840564,0,0,0,1,0,0
498840604,0,0,0,1,0,0
498840605,0,0,0,1,0,0
521250087,0,0,0,1,0,0
521250117,0,0,0,1,0,0
521250154,0,0,0,1,0,0
521250280,0,0,0,1,0,0
551110428,0,0,0,1,0,0
551110717,0,0,0,1,0,0
551110718,0,0,0,1,0,0
551110719,0,0,0,1,0,0
551110720,0,0,0,1,0,0
551545387,0,0,0,1,0,0
556480271,0,0,0,1,0,0
556480272,0,0,0,1,0,0
556480273,0,0,0,1,0,0
556480274,0,0,0,1,0,0
556480275,0,0,0,1,0,0
581184132,0,0,0,1,0,0
636294697,0,0,0,1,0,0
646790271,0,0,0,1,0,0
646790272,0,0,0,1,0,0
646790273,0,0,0,1,0,0
646790274,0,0,0,1,0,0
646790275,0,0,0,1,0,0
678770164,0,0,0,1,0,0
678770165,0,0,0,1,0,0
678770166,0,0,0,1,0,0
678770167,0,0,0,1,0,0
762370263,0,0,0,1,0,0
136680339,0,0,0,1,0,0
136680340,0,0,0,1,0,0
136680341,0,0,0,1,0,0
136680342,0,0,0,1,0,0
332610647,0,0,0,1,0,0
332610648,0,0,0,1,0,0
332610946,0,0,0,1,0,0
551545396,0,0,0,1,0,0
637390670,0,0,0,1,0,0
687889526,0,0,0,1,0,0
521250864,0,0,0,1,0,0
525360250,0,0,0,1,0,0
525360251,0,0,0,1,0,0
525360252,0,0,0,1,0,0
525360253,0,0,0,1,0,0
684620229,0,0,0,1,0,0
008320600,0,0,0,1,0,0
008320601,0,0,0,1,0,0
008320602,0,0,0,1,0,0
008320603,0,0,0,1,0,0
521250939,0,0,0,1,0,0
617860010,0,0,0,1,0,0
681514249,0,0,0,1,0,0
538080993,0,0,0,1,0,0
538081003,0,0,0,1,0,0
538081011,0,0,0,1,0,0
619190802,0,0,0,1,0,0
647250111,0,0,0,1,0,0
647250112,0,0,0,1,0,0
680840810,0,0,0,1,0,0
690970148,0,0,0,1,0,0
690970149,0,0,0,1,0,0
690970151,0,0,0,1,0,0
690970152,0,0,0,1,0,0
001151526,0,0,0,1,0,0
001151527,0,0,0,1,0,0
001151528,0,0,0,1,0,0
001151529,0,0,0,1,0,0
617860220,0,0,0,1,0,0
502680461,0,0,0,1,0,0
502680462,0,0,0,1,0,0
502680463,0,0,0,1,0,0
502680464,0,0,0,1,0,0
581184131,0,0,0,1,0,0
619190777,0,0,0,1,0,0
631870487,0,0,0,1,0,0
467080095,0,0,0,1,0,0
467080096,0,0,0,1,0,0
498840484,0,0,0,1,0,0
